ID,D_ID,U_ID,Speaker,Utterance,Label
1350,38,21,志新,我就知道你心里没有我这大侄女儿我算白养活了,0
1351,38,22,圆圆,是我爸我妈养活的我，又不是你养活,1
1352,38,23,圆圆,唉妈，我爸怎么没回来赶紧找找有没有纸条,1
1353,38,24,圆圆,省着到时候连女儿都白养活了,1
1354,38,25,和平,啊 去,0
1355,38,26,傅明,这样下去可不成看样子咱们家得设置他一个留言板,0
1356,38,27,傅明,这个事儿我明天就去办,0
1357,39,0,保姆小张,哎哟胡总,0
1358,39,1,胡三儿,哎呀，贾总在家么（在家在家）,0
1359,39,2,胡三儿,贾总  贾助理  这我这有点事儿来晚了,1
1360,39,3,胡三儿,我说志新，哥们儿对不住你呀志新,0
1361,39,4,胡三儿,我真是不应该让那丫头片子 我跟你说,0
1362,39,5,志新,胡先生，请你不要在背地随意议论我们郑老板,1
1363,39,6,胡三儿,贾志新，你跟我这儿装什么大尾巴鸟呀你,1
1364,39,7,胡三儿,你真让郑燕红那丫头片子收了房了？,0
1365,39,8,志新,咱就说正事儿，什么办移交？,0
1366,39,9,胡三儿,办什么移交呀，我实话告诉你就郑燕红那点钱儿，根本不够用,0
1367,39,10,胡三儿,真的  志新，只要在下礼拜股东正式投票之前你要能扎着钱，你还有戏！,0
1368,39,11,志新,不许你动摇军心,0
1369,39,12,志新,我贾志新一仆不侍二主  一女不嫁二夫！,1
1370,39,13,志新,我生是郑燕红的人，死是郑燕红的鬼！,1
1371,39,14,胡三儿,成成成贾志新，算我认错人了,0
1372,39,15,志新,等会儿！,0
1373,39,16,志新,你真不是燕红派来试探我的？,0
1374,39,17,胡三儿,我跟你说志新，我要是那样儿的话唉,0
1375,39,18,胡三儿,我，让我爸爸出门儿撞汽车上！,1
1376,39,19,志新,好！那我就，,0
1377,39,20,志新,你爸爸本来已经被汽车撞死了,1
1378,39,21,胡三儿,让他再撞一回,1
1379,39,22,志新,那管什么用呀,0
1380,39,23,胡三儿,志新，那，让我妈得癌症！,0
1381,39,24,志新,你妈本来就得了癌症了,1
1382,39,25,胡三儿,那，那让我姐嫁不出去！,0
1383,39,26,志新,你姐本来就嫁不出去！,1
1384,39,27,志新,你少扯你们家人儿，说你自己,0
1385,39,28,胡三儿,算了，让我自个儿找不着对象,0
1386,39,29,志新,废话，你都结婚三年了还找对象,1
1387,39,30,志新,算了，我看你这人还是靠的住的,0
1388,39,31,志新,跟你说句实话，你以为我真给郑燕红当助理我那是打入敌人内部 我是身在曹营我心，,0
1389,39,32,志新,你别出卖我吧,0
1390,39,33,胡三儿,哥们儿，说什么呢，咱哥俩，谁跟谁呀,0
1391,39,34,胡三儿,当初咱俩一块儿在胡同口儿劫女生的交情！,1
1392,39,35,志新,胡说！谁跟你一块儿劫女生了？,0
1393,39,36,志新,从来都是我自个儿劫,1
1394,39,37,志新,下礼拜就正式投票，好郑燕红，你就等着吧！,0
1395,39,38,胡三儿,你还真有戏呀？,0
1396,39,39,志新,那当然,0
1397,40,0,燕红,等谁呢？等谁呢？等谁呢？是不是又等那个，,0
1398,40,1,志新,我这儿烦着呢,0
1399,40,2,燕红,来了，来了，来了,0
1400,40,3,女骗子,志新怎么了？怎么迷迷瞪瞪的？,0
1401,40,4,女骗子,小西服也脱了，小领带也解了，小眼睛也闭上了你这是受谁的折磨了？,0
1402,40,5,志新,还能有谁呀？你呀,0
1403,40,6,女骗子,怨我，怨我，怨我谁想到我魅力这么大，把你给迷的五迷三道的,0
1404,40,7,志新,没错，我都迷瞪一整天了,0
1405,40,8,志新,你那BP机，是好来的吗？,0
1406,40,9,女骗子,怎么？倒不出去？,0
1407,40,10,志新,出了今儿上午，出给俩生人了,0
1408,40,11,女骗子,行啊你，小眼睛多少钱？,0
1409,40,12,志新,人家光把货拿走，倒没朝我要钱,0
1410,40,13,女骗子,多新鲜呐，你得朝他们要钱,0
1411,40,14,志新,谁敢呐？就是白送人家，我还落一身不是呢,0
1412,40,15,女骗子,明抢？谁呀？找卒瓦呢,0
1413,40,16,志新,警察分局刑警队的,0
1414,40,17,女骗子,警察？你，你，你怎把他们给招来了啊？,0
1415,40,18,志新,我说你别紧张，这儿没有,0
1416,40,19,女骗子,我紧张，我紧张什么呀？我，我又没犯法,0
1417,40,20,志新,那什么才叫犯法呀？,0
1418,40,21,志新,那BP机的主人，哼是没托您，帮他倒机器吧？您那服装生意，挺冒风险的,0
1419,40,22,志新,前天上午11点到11点半之间，是不是上人家家里进货去了？,0
1420,40,23,女骗子,志新哥,0
1421,40,24,志新,别套瓷我跟你划清界限,0
1422,40,25,女骗子,我也是年轻，幼稚，上当受骗你就忍心看我坠入火坑，不拉我一把,0
1423,40,26,女骗子,你，你打算怎么把我发落？你是不是特想为民除害呀？,1
1424,40,27,志新,我要真有这份儿决心，早就把警察直接领这儿来了,0
1425,40,28,志新,不管怎么说，你也是我亲妹子呀还曾经为我铺过床,0
1426,40,29,志新,得哥跟你一块儿去公安局坦白从宽，争取个好态度,1
1427,40,30,女骗子,我就是再从宽，它也得在里头呆二十年呢等办完了出狱手续，我就该办退休手续了,0
1428,40,31,志新,那我在外边儿，等着你,0
1429,40,32,女骗子,什么？你还想在外头？,0
1430,40,33,女骗子,你替我出手BP机，就已经犯了销赃罪接着又隐瞒机子的来路，犯了伪证罪如今又给我通风报信儿咱们俩呀，早就拴在一块儿了,0
1431,40,34,志新,那怎么没经本人同意就把我发展进去了？,0
1432,40,35,女骗子,志新哥原谅我这一回，我下回不干了，还不行吗？真的,0
1433,40,36,女骗子,你看不出，我也挺喜欢你的吗？,0
1434,40,37,女骗子,赶明儿个，咱俩合伙，做正经生意再合伙，过正经日子，好不好？,0
1435,40,38,志新,那个什，我现在有点儿晕,0
1436,40,39,志新,不是，你在这桩抢劫案当中，你到底干了些什么？,0
1437,40,40,女骗子,也就是站岗放哨，起了点儿游击队的作用正规军是杨子他们,0
1438,40,41,志新,杨子？,0
1439,40,42,女骗子,就是我在旅馆当服务员那会儿，认识的你不是也见过吗？,0
1440,40,43,志新,我早看出，那不是个东西,0
1441,40,44,女骗子,对,0
1442,40,45,女骗子,小姐，这儿有电话吗？,0
1443,40,46,燕红,没安呢,0
1444,40,47,志新,燕红，你这不是有吗？,0
1445,40,48,燕红,有什么有什么有什么？你们家有，上你们家打去,0
1446,40,49,女骗子,志新，你们家不就在旁边儿吗？走，去你们家打个电话顺便呐，见见你们家里人,0
1447,40,50,女骗子,走，走，走,0
1448,40,51,志新,那行，我昨天倒是给我们家人说了,0
1449,40,52,志新,说你呀，长得跟天仙似的,0
1450,41,0,圆圆,妈 快点儿,0
1451,41,1,傅明,抓紧了啊,0
1452,41,2,和平,走 走,0
1453,41,3,孟朝阳,哎哟,1
1454,41,4,和平,怎么啦 怎么啦,0
1455,41,5,孟朝阳,不行我还得再去一趟,1
1456,41,6,傅明,懒驴上磨,0
1457,41,7,志国,朝阳怎么关键时刻掉链子呀,0
1458,41,8,和平,我告诉你就赖你中午那顿饺子,0
1459,41,9,志新,哎哎天地良心啊我一人包四种饺子我容易么,0
1460,41,10,志国,那缺一人呀,0
1461,41,11,圆圆,二叔二叔你还不快点将功赎罪,0
1462,41,12,和平,哎 对了,0
1463,41,13,圆圆,替朝阳叔叔跟我们唱歌去,0
1464,41,14,志新,我不会呀,0
1465,41,15,和平,哎呀 你就别客气了,0
1466,41,16,志国,走吧 走吧,0
1467,41,17,志新,我就是一个保姆 是吧晚上我还得给你们做夜宵想吃什么,1
1468,41,18,傅明,志新啊 救场如救火,0
1469,41,19,圆圆,就是快算我求你了还不成么,0
1470,41,20,志国,求你了,0
1471,41,21,志新,就算求我了,1
1472,41,22,志国,求求你,0
1473,41,23,志新,都求我了么,0
1474,41,24,傅明,求了,0
1475,41,25,志新,那我就受累去一趟吧,1
1476,41,26,孟朝阳,哎 你们怎么都走了你们等等我呀还是别等我了,1
1477,42,0,志新,爸！特大喜讯！您的病有救了！我来介绍一下，这位新近出山的气功大师中华超自然现象研究会顾问紫霞功掌门人司马大师！,0
1478,42,1,和平,哎哟，赶紧坐这儿您。,0
1479,42,2,志新,刚打伏牛山下来就被我直接拦家来了。,0
1480,42,3,傅明,知道，“太极混元功”么！,0
1481,42,4,气功大师,听说过,0
1482,42,5,傅明,开天目了吗？,0
1483,42,6,气功大师,开天目啊，我说老师傅啊这个天目啊，俺练功人说开天目是练功夫当中层次很底的,0
1484,42,7,气功大师,唉，俺是主张啊，是骡子是马拉出来溜溜,1
1485,42,8,气功大师,真功夫是硬气功对不对？,0
1486,42,9,傅明,那您给我表演一个徒手劈砖,0
1487,42,10,志新,唉，有有，有家伙什儿！,0
1488,42,11,气功大师,老师傅，那俺献丑了，献丑了哈！,0
1489,42,12,志新,家伙什儿，都有！,0
1490,42,13,气功大师,还挺全啊！,0
1491,42,14,和平,哎呦，我们这儿不有人练着呢么,0
1492,42,15,和平,哟，您慢着点啊。,0
1493,42,16,志新,好！瞧见了么？,0
1494,42,17,志新,还不服，那个我说，您还会那什么来着？,0
1495,42,18,气功大师,下面我再给老首长汇报表演一个肉铁相搏术！,0
1496,42,19,和平,肉是什么呀？,0
1497,42,20,气功大师,肉就是手指头，肉啊,0
1498,42,21,气功大师,那铁呢？铁就是铁块，铁片,0
1499,42,22,气功大师,电风扇有么？,0
1500,42,23,和平,有有有有，赶紧拿这电风扇,0
1501,42,24,傅明,这个，手指头，电风扇,0
1502,42,25,气功大师,俺把这个手指头，插到电风扇里头去,0
1503,42,26,气功大师,不行我就开到最高档,0
1504,42,27,和平,最高档？哎呦,1
1505,42,28,和平,行么，这是真的假的呀？等等，等我给你试试。,0
1506,42,29,志新,行么，这是真的假的呀？等等，等我给你试试。,0
1507,42,30,志新,看见没有？折了！,0
1508,42,31,和平,啊！,1
1509,42,32,气功大师,下面我再给领导汇报一个，最高层次的,0
1510,42,33,气功大师,找脸盆脸盆，有脸盆没？,0
1511,42,34,气功大师,这脸盆哈，俺把这个气，丹田的气运到俺的掌上然后呢，俺把这个盆子，给你提了起来,0
1512,42,35,和平,哎哟，这电视里我见过这个哎呦，难着呢这个，耽误工夫不长这个，,0
1513,42,36,和平,司马老师！,1
1514,42,37,傅明,不要叫老师，要叫大师，司马大师啊,1
1515,42,38,傅明,我跟你说，要不是我前一阵练功岔了内息弄了个半身不遂，我真想起来给您鞠躬啊,0
1516,42,39,气功大师,您客气，老师傅依俺看着，您这不是半身不遂您这是练功走火了，您是经络不通俺给您发功，发了外气，保证您气到病除！,0
1517,42,40,气功大师,您坐好哈，您两手放到两腿上哈,0
1518,42,41,气功大师,全身放松哈您老可莫想事啊,0
1519,42,42,气功大师,您好事儿莫想啊，坏事儿莫想啊,1
1520,42,43,气功大师,您放松哈您再感觉一下,0
1521,42,44,傅明,热热，,1
1522,42,45,气功大师,再感觉感觉，,0
1523,42,46,傅明,烫！烫，受不了啦！,1
1524,42,47,气功大师,您这个膀子您动一动起来了起来了！站起来！,1
1525,42,48,和平,爸，爸，您站起来了。,0
1526,42,49,傅明,好多了呀。,0
1527,42,50,和平,司马大师啊，哎呦,0
1528,42,51,傅明,怎么还叫大师啊，叫神人，司马神人！,1
1529,42,52,傅明,太感谢你啦。,0
1530,43,0,圆圆,哼哼 我是家长了小桂阿姨 啊不不小桂同志薛小桂有姓薛的没有,1
1531,43,1,保姆小桂,来啦 来啦,0
1532,43,2,圆圆,没听见我叫你,0
1533,43,3,保姆小桂,是你呀俺还以为是大姐呢,0
1534,43,4,圆圆,我爸我妈已经走了知道这意味着什么吗,0
1535,43,5,保姆小桂,没人管你了,0
1536,43,6,保姆小桂,你妈走的时候还叫俺好好管你呢,0
1537,43,7,圆圆,哎 我妈怎么当面儿一套背后一套,0
1538,43,8,圆圆,哎呀 告诉你现在不光没人管我我还要管人了,0
1539,43,9,保姆小桂,你想管我是不是,0
1540,43,10,圆圆,管你新鲜 我本来就管着你,0
1541,43,11,圆圆,我现在还要管我爷爷,0
1542,43,12,保姆小桂,啥 你还敢管他,0
1543,43,13,圆圆,哎 不光我管你也帮我一块儿管,1
1544,43,14,保姆小桂,叫俺也管爷爷 这,0
1545,43,15,圆圆,嗯 害怕了我爷爷有什么了不起的怎么就不能管了,0
1546,43,16,圆圆,老虎屁股摸不得啊我爷爷这老虎屁股啊我还就偏就要摸,1
1547,43,17,圆圆,而且要经常摸反复摸只有少数人摸不行要让广大革命群众都来摸,1
1548,43,18,圆圆,你也算一个,1
1549,44,0,傅明,英雄，啊不是容易当的不是随便当地这个不是什么人都能当的,0
1550,44,1,傅明,要不然我们十多亿人干嘛要向英雄学习呐我们相互学习不就完了嘛,1
1551,44,2,电视台女记者,老人家，是这样的，今天呢请您谈谈具体地就是您的儿子贾志新地英雄道路,0
1552,44,3,傅明,志新能够有今天，啊除了社会的培养当然跟我们家长的教育是分不开地，,0
1553,44,4,电视台女记者,对对对,0
1554,44,5,傅明,我记得他三岁那年，啊，是五岁吧？,1
1555,44,6,电视台女记者,啊老人家，这个年龄无关紧要，谈点儿具体的吧,0
1556,44,7,傅明,怎么无关紧要呢我在想那时候他脱没脱开裆裤啊,1
1557,44,8,傅明,对了，十五岁十五岁那年他们学校下乡参加学农劳动的时候,0
1558,44,9,傅明,他把他一个同学推进粪坑,1
1559,44,10,傅明,弄的人家好几年吃饭都不香！,1
1560,44,11,傅明,所以今天，他把人家孩子推下水也不是偶然地,1
1561,44,12,电视台女记者,啊错了老人家，不是他把人家推下水是他把人家救上来,0
1562,44,13,傅明,他把人家救上来？,0
1563,44,14,电视台女记者,对对对,0
1564,44,15,傅明,他怎么会把人家救上来,0
1565,44,16,傅明,你就是打死我都不信,1
1566,44,17,电视台女记者,这头脑有毛病是不是有遗传啊？,1
1567,44,18,电视台女记者,咱们换人吧,0
1568,45,0,志新,哎 三儿三儿姓胡的 叫你呐,0
1569,45,1,胡三儿,。再说找我不说好了跟家等电话么咱俩得装得谁也不认识谁,0
1570,45,2,志新,甭装咱俩马上谁都不认识谁了过来过来,1
1571,45,3,胡三儿,快说,0
1572,45,4,志新,我受累跟您打听点儿事儿这人民币跟美子您分得清楚么,1
1573,45,5,胡三儿,你才分不清楚呢你什么意思,0
1574,45,6,志新,你说什么意思啊中奖一万是不假那是美金报上都登了 你蒙谁呀,0
1575,45,7,胡三儿,你不是不看报么,0
1576,45,8,志新,我是不看报可架不住有人老头儿天天替我看你小子想涮我 你还嫩点儿,1
1577,45,9,胡三儿,嗨都是自个儿的哥们儿什么涮不涮的呀,0
1578,45,10,胡三儿,志新你说哥们儿为了这么点奖金我费了多大事儿精心策划这么长时间,0
1579,45,11,胡三儿,每天扫地的时候长八只眼睛盯着呀,0
1580,45,12,胡三儿,你是拿钱一买你走了这电脑钱还得我出呢,0
1581,45,13,胡三儿,DEC电脑中国零售价多少钱一万块人民币到时候我得不着奖我再砸手里,0
1582,45,14,志新,少废话这一万美金这奖金咱俩半儿劈少一分都不成,0
1583,45,15,胡三儿,那不成那我干嘛非找你呀我找别人不完了么,0
1584,45,16,志新,那你要觉得亏那么着也成这买电脑这钱我也出一半这总行了吧,0
1585,45,17,胡三儿,那也不成你奖金要半儿劈的话电脑钱你就得全出,0
1586,45,18,志新,嗯,0
1587,45,19,胡三儿,你不白出啊到时候甭管得奖没得奖反正那电脑归你家了,0
1588,45,20,志新,我们家要电脑没用,0
1589,45,21,胡三儿,这你就不懂了这家庭电脑的好处那大了去了,0
1590,45,22,胡三儿,可以用做那个学习机游戏机家庭管理开发智力,0
1591,45,23,志新,我这智力还用开发么我看你倒应该买一台,1
1592,45,24,志新,整天地呆头呆脑的连人民币跟美元都分不清楚你应该开发开发,1
1593,45,25,胡三儿,你要愿意买了白送给我我愿意开发呀,0
1594,45,26,志新,想什么呢你我听上回你说你们公司就跟那楼上是吧,0
1595,45,27,胡三儿,啊,0
1596,45,28,志新,我打算呆会儿跟你们那总经理聊聊,0
1597,45,29,胡三儿,你跟他聊什么呀,0
1598,45,30,志新,提醒提醒他以后这个草稿啊这个 文件什么的别乱扔有个扫地的专门注意这东西,0
1599,45,31,胡三儿,哎哎哎哎,0
1600,45,32,志新,姓胡吧他,0
1601,45,33,胡三儿,哎 哥们儿你干什么呀你这不砸我饭碗么你我这儿还试用期呢现在,0
1602,45,34,志新,那我给你指那条明道你倒是走不走啊,0
1603,45,35,胡三儿,成 算你厉害那这么着 咱们说好了奖金半儿劈电脑的钱均摊五千块 少一分也不成,0
1604,45,36,志新,你还别难为我不就五千块钱么我凑也给你凑出来了,0
1605,45,37,胡三儿,唉你先等等赶快走就装咱俩谁也不认识谁这事让我们公司人看见人家就不承认了,0
1606,45,38,志新,再吃吃吃,0
1607,45,39,胡三儿,快走,0
1608,45,40,志新,你松开行 咱俩谁都不认识谁你结帐 我走了,1
1609,45,41,胡三儿,哎凭什么又让我结账啊,1
1610,46,0,志新,爸，您怎么跟刚放出来似的,1
1611,46,1,傅明,刚放出来，我这回儿的感觉就跟没放出来差不多,0
1612,46,2,和平,戒烟期间，食量增大是正常现象,0
1613,46,3,志国,唉可看着咱爸这么暴饮暴食不由得让人想起60年,0
1614,46,4,傅明,怎么能跟60年相比嘛60年好歹还有烟抽呐,0
1615,46,5,傅明,当然了，那个烟的质量是差了一些,0
1616,46,6,傅明,人称“紧嘬”牌，迎着风就着灯儿子叫爹不敢应,1
1617,46,7,傅明,可也聊胜于无嘛,0
1618,46,8,和平,爸，咱非常时期不老谈香烟方面的问题成么？,0
1619,46,9,傅明,那谈什么？那还有什么可谈的？,0
1620,46,10,傅明,哎和平这个啊，这几天在你们戒烟办大力配合下我个人的戒烟工作还是初见成效吧,0
1621,46,11,傅明,当然喽，我个人的这个精神上肉体上也受到了很大的摧残,0
1622,46,12,傅明,所以，啊这个这个哈哈哈哈，我有一个小小的请求,0
1623,46,13,和平,没问题您什么问题我们都答应您只要不是抽烟,1
1624,46,14,傅明,没有啦！,1
1625,47,0,傅明,来来来小任姑娘路上饿了吧来来 先吃一点点心,0
1626,47,1,小任姑娘,我 我不饿这不是马上就要吃晚饭了嘛,0
1627,47,2,傅明,晚饭还要呆一会儿你是远道来的客人我让他们多准备了几个菜来来 坐下坐下,0
1628,47,3,小任姑娘,谢谢伯父,0
1629,47,4,傅明,吃点心 吃点心-小任啊   -唉你跟志新认识的时间不短了吧你们这个关系怎么样啊,0
1630,47,5,小任姑娘,时间也不长也就是一般同事关系,0
1631,47,6,傅明,怎么才是一般同哦 对对对对现在是一般同事关系将来还要发展嘛那你在跟志新的接触中一定学会了不少的东西吧,1
1632,47,7,小任姑娘,啊 对他是从我这儿学了不少东西,1
1633,47,8,傅明,那你从他那儿学到些什么呀比如说他的优点,0
1634,47,9,小任姑娘,哟 您家志新还有优点呢,1
1635,47,10,傅明,这个一个人怎么能够没有优点呐志新的优点还是很多嘛,0
1636,47,11,傅明,小任你回去一定要告诉志新就说我跟你说的,0
1637,47,12,傅明,志新优点还是很多嘛这句话你一定不要忘了告诉他好好好 你慢慢吃,1
1638,47,13,小任姑娘,唉 伯父 您先别走您跟我说说他都有什么优点呀,0
1639,47,14,小任姑娘,我跟他接触这么长时间怎么一点儿也没看出来呀,1
1640,47,15,傅明,你才多长时间我都跟他一辈子了我都没有看出啊 我这才看出来了嘛,1
1641,47,16,傅明,总而言之吧他的优点很多很多吃点心吃点心,0
1642,47,17,和平,哟 爸您瞅那饭还得等会儿呐您今天去了趟机场怪累的您赶紧回去歇着我陪会她,0
1643,47,18,和平,陪会儿小任姑娘,0
1644,47,19,傅明,小任姑娘我那句话一定别忘了告诉,1
1645,47,20,和平,知道知道知道您先歇着哎哟 你多高啊你哎哟 小任姑娘说起我们志新的优点呐,0
1646,47,21,和平,你别看他表面上不像好人其实他呀,1
1647,47,22,小任姑娘,就不是好人,1
1648,47,23,和平,对啊 不不是,0
1649,47,24,和平,他还真是好人具体例子呐我就不说了反正我们这片儿的女孩子都喜欢跟他挨一块儿,0
1650,47,25,小任姑娘,他这特点我倒知道是他愿意跟人家在一块儿吧,1
1651,47,26,和平,没错儿他就爱跟人家 人家都爱跟,1
1652,47,27,和平,反正是大伙儿都特别喜欢他,0
1653,47,28,和平,哎哟 你瞅你多福气呀你一追就把他给追着了,1
1654,47,29,小任姑娘,我没追他是他追我,0
1655,47,30,和平,啊反正甭管谁追谁了你看,0
1656,47,31,和平,你看你姐姐我就早生了几年没赶上好时候只好退而求其次白白便宜了那贾志国贾志国是他哥哥,0
1657,47,32,小任姑娘,哦,0
1658,47,33,和平,他哥哥比他那可是强差远了你 你别忘了你得告诉志新你说呀我跟你说了他哥哥比他他比他哥哥呀强多了啊,1
1659,47,34,圆圆,-妈     -唉聊着呐,0
1660,47,35,和平,你出去,1
1661,47,36,圆圆,哟 什么东西糊了吧,0
1662,47,37,和平,哟 我那火上还做着鱼呐你说你多高啊,1
1663,47,38,小任姑娘,是高了点儿,0
1664,47,39,圆圆,任远阿姨我叫您阿姨您不介意吧,0
1665,47,40,小任姑娘,随便只要别管我叫二婶就行,1
1666,47,41,圆圆,那还不是早晚的事儿,0
1667,47,42,小任姑娘,什么早晚呢,0
1668,47,43,圆圆,任远阿姨我真羡慕您您能跟我二叔好我要跟他不是近亲我早追他了,1
1669,47,44,小任姑娘,别瞎说,0
1670,47,45,圆圆,我还等今儿个我二叔 美男子浓眉大眼高鼻梁,1
1671,47,46,小任姑娘,唉唉唉小朋友 你先别着急你有几个二叔啊,0
1672,47,47,圆圆,我说错了是我们班同学他二叔,1
1673,47,48,小任姑娘,我说也不对呀,0
1674,47,49,圆圆,可我二叔也不错呀长得虽然差点儿可是架不住心灵美呀具体例子我就不多说了,0
1675,47,50,小任姑娘,也没有吧,1
1676,47,51,圆圆,好好想想兴许有反正呢你见了我二叔你别忘了告诉他我可净夸他来着别忘了啊,1
1677,47,52,小任姑娘,唉,0
1678,47,53,圆圆,千万别忘了啊,0
1679,47,54,小任姑娘,千万不忘,0
1680,47,55,志国,哎呀 任小姐这吃着呐,0
1681,47,56,小任姑娘,啊 吃着呢,0
1682,47,57,志国,没事儿我就是来看看你随便聊聊您看您跟我弟在一单位对他很了解是吧,0
1683,47,58,小任姑娘,不很了解,0
1684,47,59,志国,-这就好办了     -啊我是说你不了解我可以给你做详细介绍啊,1
1685,47,60,小任姑娘,哦,0
1686,47,61,志国,咱不比别人 就比我吧你说我就算不错了可我弟弟那在各方面都都比我强多了,1
1687,47,62,小任姑娘,大哥你还不如他呢,1
1688,47,63,志国,谁说我不如他我我是不如他我比他差远了,0
1689,47,64,小任姑娘,那我看您挺有文化的样儿啊,0
1690,47,65,志国,我 我比一般人是有文化那要跟我弟弟那一比我整个一文盲啊你别看我弟弟平常老念错别字那 那是真人不露相再说了他的强项是甲骨文那时候字跟咱现在字不一样啊他就是念对了咱也听不出来呀是不是,1
1691,47,66,小任姑娘,啊 对我说他给我写那情书我怎么一个字都看不懂呢原来都是甲骨文,1
1692,47,67,志国,甭管怎么说反正你回去见着他呢你跟他说就说我说的,0
1693,47,68,志国,他在各方面比我都强多了我亏心不亏心呢我,1
1694,48,0,和平,圆圆，快起来啦，快快快，快起来,0
1695,48,1,圆圆,啊？哟，我要迟到了！,0
1696,48,2,和平,没有没有呢,0
1697,48,3,圆圆,昨天功课写的太晚了老师让写作文,0
1698,48,4,和平,1980年世界各国商船队的海损数量是多少？,1
1699,48,5,圆圆,你说什么呢妈妈？,0
1700,48,6,和平,海损数量，妈昨天教你的？,0
1701,48,7,和平,记不住了吧你？,1
1702,48,8,圆圆,噢对不起我 现在满脑子都作文,0
1703,48,9,圆圆,海损数量，1980年，好像是228艘,0
1704,48,10,和平,吨数呢？,0
1705,48,11,圆圆,180多万吨，只是商船,0
1706,48,12,圆圆,唉呀我说的不对嘛？,0
1707,48,13,和平,对,1
1708,49,0,和平,嘘！轻点都！,0
1709,49,1,志国,怎么了？,0
1710,49,2,和平,爸这正练功呐？一惊一乍地最容易走火入魔啦！,0
1711,49,3,圆圆,啊嚏！,0
1712,49,4,傅明,怎么搞地嘛？,0
1713,49,5,志国,圆圆打了个喷嚏圆圆你怎么搞的嘛！,1
1714,49,6,圆圆,我不是故意的,0
1715,49,7,圆圆,啊嚏！,0
1716,49,8,志国,你就不能忍着点，你没看爷爷练功嘛！,0
1717,49,9,圆圆,我忍了，忍不住,0
1718,49,10,圆圆,啊嚏！,0
1719,49,11,志国,还是没忍。真要忍我就不信忍不住,0
1720,49,12,志国,人家邱少云烈火烧，啊嚏！,1
1721,49,13,和平,你们爷儿俩都感冒了啊,0
1722,49,14,和平,平常你们就，啊嚏，不锻炼，,1
1723,49,15,志国,啊对对对赶紧吃药——啊嚏！，“康泰克”！,1
1724,49,16,和平,那种缓释胶囊治标不治本，,0
1725,49,17,和平,还是“三九感冒”，啊嚏！，那去根儿！,1
1726,49,18,圆圆,我可不喝中药——啊嚏！,0
1727,49,19,傅明,都别吵啦！什么中药西药乱七八糟全是瞎掰,0
1728,49,20,傅明,对付病魔，不能靠药要用人体自身的能力去战胜它！,0
1729,49,21,志国,那您的意思是说得了病不吃药？,0
1730,49,22,傅明,对！,0
1731,49,23,和平,啊？全凭火力壮,0
1732,49,24,和平,病不死了算捡的，病死了认倒霉，就跟原始人似的,1
1733,49,25,傅明,不是，只要将人体内部威力无比的巨大潜能释放出来什么人间奇迹都可以创造地！,0
1734,49,26,和平,那这怎怎怎怎么释放啊，爸？,0
1735,49,27,傅明,练气功嘛！你们看这个你们一个个为什么病的这模样,0
1736,49,28,傅明,而我，同样的流感病毒对我来说却如同蚍蜉撼大树可笑不自量呢？,1
1737,49,29,傅明,因为我靠的是战无不胜的----“太极混元功”！,0
1738,49,30,傅明,来来来，你们站好了，我马上给你们发一套功,0
1739,49,31,和平,噢噢，发完就好啦？,0
1740,49,32,傅明,只消一个小周天循环包你们流感霍然痊愈！,0
1741,49,33,傅明,做好接功的姿势，,0
1742,49,34,和平,阿嚏，阿嚏，阿嚏，我痒痒,1
1743,49,35,志新,哟爸，您这儿玩儿什么呢？,0
1744,49,36,傅明,来来来正好，你也来一起来参加治疗，心诚则灵。,0
1745,49,37,志新,唉唉唉我能问一句吗？您请的哪路大仙哪？,1
1746,49,38,傅明,天机不可泄，胡说八道！你当是跳大神的啦？,1
1747,49,39,和平,你们先聊着，我找药去,0
1748,49,40,志国,我我我我我的这个效果也不明，我，我，我干脆来点儿简便的凑合来点“康泰克”了！,1
1749,49,41,傅明,都怪你！把我的气场都给搞乱了,1
1750,49,42,傅明,不但没有使露一手儿而且让我现在也啊嚏！,1
1751,49,43,志新,得，您也传上了吧,0
1752,49,44,志新,不是，您是准备用这气功来战胜病魔呀还是我赶紧的给您袋儿感冒冲剂？,0
1753,49,45,傅明,不！我绝对不喝什么感冒冲剂！我坚信，,0
1754,49,46,傅明,板兰根快给我两包来,1
1755,50,0,和平,爸又一人挨这偷着乐呢不带这样的啊,0
1756,50,1,圆圆,爷爷不就发表一篇文章嘛,0
1757,50,2,圆圆,我去年还在《青少年益友》上发表了一篇文章比您那多出一百二十五个字我说什么了 真是的,1
1758,50,3,傅明,好好好好等我的稿费寄来以后我请你们大家出去咱们撮它一顿,1
1759,50,4,和平,稿费 爸您里外里笼共挣四十块钱稿费倒买了二百本杂志再请全家撮一顿您这不得从舅舅家赔姥姥家去啊,1
1760,50,5,傅明,怎么啦 我乐意有钱难买人乐意,1
1761,50,6,傅明,来来来每人送你们一本留做纪念,0
1762,50,7,和平,爸 我都看过了嘿 和平同志指正您瞧您还这么客气,1
1763,50,8,圆圆,圆圆共勉爷爷 这《老年益友》我怎么跟您共勉呀,1
1764,50,9,傅明,你也会老嘛将来这些问题你也会遇到的不信 你就念念第一段,0
1765,50,10,圆圆,我信 我信,0
1766,50,11,和平,爸 她信她信,1
1767,50,12,傅明,那就你给我念念从头,0
